Filename,Date,Curve_type,leaf_number,leaf_age,light_environment,tree_number,QC_code,QC_reason,general_licor_file_or_notebook_note,specific_licor_leaf_note,manual_or_automated_entry,JW.Age,JW.Comment,code_for_matching
09142012-tnf-tr-caferana-aci_2.txt,9/14/12 0:00,aci,5,young,shade,caferana,1,curve looks okay,,,automated,NaN,NaN,ACI_curve5_09142012-tnf-tr-caferana-aci_2.txt
09202012-tnf-tr610-sun-LC-test.txt,9/20/12 12:45,lc,n/a,mature,shade,n/a,,,,,automated,NaN,No Scanned Image,LC_curven/a_09202012-tnf-tr610-sun-LC-test.txt
08242012 aci test.txt,Fri Aug 24 2012 19:08:07,aci,nan,nan,nan,nan,4,19:08:23 empty chamber with new zero,,,manual,NaN,No Scanned Image,ACI_curvenan_08242012 aci test.txt
08272012_tnf_tr500_curves.txt,Mon Aug 27 2012 09:57:05,aci,1,old,shade,500,2,"lots of Warning! Large Deltas in match_ however, I was forcing the matches during the autoprogram, so it was matching.",,"Licor file says ""dappled leaf (more sun than shade)"" but notebook says more shade than sun.  Measured other sun branch later in day.",manual,O,Previous Growing Season,ACI_curve1_08272012_tnf_tr500_curves.txt
08272012_tnf_tr500_curves.txt,Mon Aug 27 2012 09:57:05,aci,2,y/m,shade,500,4,lots of large delta warnings and Didnt match! Valve stuck or flow problem. warnings. Curve makes no sense,,"Licor file says ""dappled leaf (more sun than shade)"" but notebook says more shade than sun.  Measured other sun branch later in day.",manual,M,Recent Mature,ACI_curve2_08272012_tnf_tr500_curves.txt
08272012_tnf_tr500_curves.txt,Mon Aug 27 2012 09:57:05,aci,3,y/m,shade,500,4,lots of large delta and didnt match warnings. Curve makes no sense.,,"Licor file says ""dappled leaf (more sun than shade)"" but notebook says more shade than sun.  Measured other sun branch later in day.",manual,M,Recent Mature,ACI_curve3_08272012_tnf_tr500_curves.txt
08272012_tnf_tr500_curves.txt,Mon Aug 27 2012 09:57:05,aci,4,old,shade,500,3,"lots of large delta warnings.  however, I was forcing the matches during the autoprogram, so it was matching.",,"Licor file says ""dappled leaf (more sun than shade)"" but notebook says more shade than sun.  Measured other sun branch later in day.",manual,O,Previous Growing Season,ACI_curve4_08272012_tnf_tr500_curves.txt
08272012_tnf_tr500_curves.txt,Mon Aug 27 2012 09:57:05,aci,unknown,unknown,sun,500,4,Photosynthesis values are weird; age and leaf number not recorded.,,,manual,NaN,No Scanned Image,ACI_curveunknown_08272012_tnf_tr500_curves.txt
08272012_tnf_tr500_light-curves.txt,Mon Aug 27 2012 14:06:45,lc,6,y/m,sun,500,4,Some of the first light curve attempts of campaign; ugly curves and photo very low,,,manual,NaN,No Scanned Image,LC_curve6_08272012_tnf_tr500_light-curves.txt
08272012_tnf_tr500_light-curves.txt,Mon Aug 27 2012 14:06:45,lc,7,check nb,sun,500,4,Some of the first light curve attempts of campaign; ugly curves and photo very low,,,manual,NaN,No Scanned Image,LC_curve7_08272012_tnf_tr500_light-curves.txt
08282012_tnf__tr500_more_curves.txt,Tue Aug 28 2012 08:47:55,lc,1,old,sun,500,,,,,manual,O,it is number 13 in the scanned image; Previous Growing Season,LC_curve1_08282012_tnf__tr500_more_curves.txt
08282012_tnf__tr500_more_curves.txt,Tue Aug 28 2012 08:47:55,lc,2,y/m,sun,500,,,,,manual,M,recent Mature,LC_curve2_08282012_tnf__tr500_more_curves.txt
08282012_tnf__tr500_more_curves.txt,Tue Aug 28 2012 08:47:55,lc,3,old,sun,500,,,,,manual,O,Previous Growing Season,LC_curve3_08282012_tnf__tr500_more_curves.txt
08282012_tnf__tr500_more_curves.txt,Tue Aug 28 2012 08:47:55,lc,4,y/m,sun,500,,,,,manual,M,NaN,LC_curve4_08282012_tnf__tr500_more_curves.txt
08282012_tnf__tr500_sun_aci.txt,Tue Aug 28 2012 11:01:20,aci,5,old,sun,500,4,lots of didnt match and large delta warnings; conductance and photo too low,,,manual,O,Previous Growing Season,ACI_curve5_08282012_tnf__tr500_sun_aci.txt
08282012_tnf__tr500_sun_aci.txt,Tue Aug 28 2012 11:01:20,aci,6,y/m,sun,500,4,lots of didnt match and large delta warnings; some nonsensical values,,,manual,M,recent Mature,ACI_curve6_08282012_tnf__tr500_sun_aci.txt
08282012_tnf__tr500_sun_aci.txt,Tue Aug 28 2012 11:01:20,aci,7,old,sun,500,2,"one large delta warning, and note about potential leak, but curve looks okay",,,manual,O,Previous Growing Season; but leaf is at bad shape,ACI_curve7_08282012_tnf__tr500_sun_aci.txt
08282012_tnf__tr500_sun_aci.txt,Tue Aug 28 2012 11:01:20,aci,8,y/m,sun,500,4,lots of large delta warnings; curve ugly,,,manual,M,recent Mature,ACI_curve8_08282012_tnf__tr500_sun_aci.txt
08292012-tnf-tr9-aci-shade.txt,Wed Aug 29 2012 12:16:56,aci,5,young,sun,9,2,one large delta warning near end of curve,,,manual,Y,NaN,ACI_curve5_08292012-tnf-tr9-aci-shade.txt
08292012-tnf-tr9-aci-shade.txt,Wed Aug 29 2012 12:46:24,aci,6,young,shade,9,2,one large delta warning near end of curve,,,manual,M,recent Mature,ACI_curve6_08292012-tnf-tr9-aci-shade.txt
08292012-tnf-tr9-aci-shade.txt,Wed Aug 29 2012 12:46:24,aci,7,old,shade,9,2,one large delta warning near end of curve,,,manual,O,Previous Growing Season,ACI_curve7_08292012-tnf-tr9-aci-shade.txt
08292012-tnf-tr9-light-shade.txt,Wed Aug 29 2012 14:04:06,lc,8,young,sun,9,,,,,manual,NaN,No Scanned Image,LC_curve8_08292012-tnf-tr9-light-shade.txt
08292012-tnf-tr9-light-shade.txt,Wed Aug 29 2012 14:04:06,lc,9,old,sun,9,,,,,manual,O,Previous Growing Season,LC_curve9_08292012-tnf-tr9-light-shade.txt
08292012-tnf-tr9-light-shade.txt,Wed Aug 29 2012 14:04:06,lc,10,young,shade,9,,,,,manual,YM,Highly folded leaf,LC_curve10_08292012-tnf-tr9-light-shade.txt
08292012-tnf-tr9-light-shade.txt,Wed Aug 29 2012 14:04:06,lc,11,old,shade,9,,,,,manual,O,Previous Growing Season,LC_curve11_08292012-tnf-tr9-light-shade.txt
08292012-tnf-tr9-sun-aci.txt,Wed Aug 29 2012 09:35:25,aci,1,old,sun,9,2,one large delta warning near end of curve,file says: sun branch for a/ci curves.  Just reset factory co2 span,,manual,O,Previous Growing Season,ACI_curve1_08292012-tnf-tr9-sun-aci.txt
08292012-tnf-tr9-sun-aci.txt,Wed Aug 29 2012 09:35:25,aci,2,young,sun,9,2,one large delta warning near end of curve,,,manual,Y,NaN,ACI_curve2_08292012-tnf-tr9-sun-aci.txt
08292012-tnf-tr9-sun-aci.txt,Wed Aug 29 2012 09:35:25,aci,3,old,sun,9,2,one large delta warning near end of curve,,,manual,O,NaN,ACI_curve3_08292012-tnf-tr9-sun-aci.txt
08292012-tnf-tr9-sun-aci.txt,Wed Aug 29 2012 09:35:25,aci,4,young,sun,9,2,one large delta warning near end of curve,,,manual,Y,NaN,ACI_curve4_08292012-tnf-tr9-sun-aci.txt
08302012-tnf-tr118-dappled-aci.txt,Thr Aug 30 2012 09:19:20,aci,1,old,dappled,118,1,curve looks okay,licor file says: going to try Traviss aci curve method (heretofor used gregs conifer protocol),curve done manually,manual,NaN,No Scanned Image,ACI_curve1_08302012-tnf-tr118-dappled-aci.txt
08302012-tnf-tr118-dappled-aci.txt,Thr Aug 30 2012 11:06:51,aci,2,y/m,dappled,118,1,curve looks okay,licor file says: going to try Traviss aci curve method (heretofor used gregs conifer protocol),licor shut off after changing plug but file still here! ; curve done manually,manual,NaN,No Scanned Image,ACI_curve2_08302012-tnf-tr118-dappled-aci.txt
08302012-tnf-tr118-dappled-aci.txt,Thr Aug 30 2012 12:22:48,aci,3,young,dappled,118,1,curve looks okay,,,manual,NaN,No Scanned Image,ACI_curve3_08302012-tnf-tr118-dappled-aci.txt
08302012-tnf-tr118-dappled-light.txt,Thr Aug 30 2012 13:29:45,lc,4,old,dappled,118,,,,,manual,NaN,No Scanned Image,LC_curve4_08302012-tnf-tr118-dappled-light.txt
08302012-tnf-tr118-dappled-light.txt,Thr Aug 30 2012 13:29:45,lc,5,y/m,dappled,118,,,,,manual,NaN,No Scanned Image,LC_curve5_08302012-tnf-tr118-dappled-light.txt
09042012-tnf-tr11-sun-aci_2.txt,Tue Sep  4 2012 13:20:23,aci,5,y/m,sun,11,1,curve looks okay,,licor file says: i think leaf 2 was wonky so doing another young leaf aci curve even though it is late in day,manual,Y or YM,NaN,ACI_curve5_09042012-tnf-tr11-sun-aci_2.txt
09042012-tnf-tr11-sun-aci.txt,Tue Sep  4 2012 08:50:53,aci,1,old,sun,11,2,"Curve looks okay, but conductance low",,licor file says: mick says leaves are flushing! and old leaves dropping,manual,Old,"leaf number 1, previous growing season",ACI_curve1_09042012-tnf-tr11-sun-aci.txt
09042012-tnf-tr11-sun-aci.txt,Tue Sep  4 2012 08:50:53,aci,2,y/m,sun,11,4,"lots of notes in licor file about trouble stabilizing for this curve, conductance very low",,,manual,Y or YM,NaN,ACI_curve2_09042012-tnf-tr11-sun-aci.txt
09042012-tnf-tr11-sun-light_2.txt,Tue Sep  4 2012 14:31:55,ambient,check nb,old,sun,11,,,licor file says: now for some ambient measurements; licor file says: sun(edge of canopy),,manual,NaN,No Leaf Number,AMBIENT_curvecheck nb_09042012-tnf-tr11-sun-light_2.txt
09042012-tnf-tr11-sun-light_2.txt,Tue Sep  4 2012 14:31:55,ambient,check nb,y/m,sun,11,,,,,manual,NaN,No Leaf Number,AMBIENT_curvecheck nb_09042012-tnf-tr11-sun-light_2.txt
09042012-tnf-tr11-sun-light_2.txt,Tue Sep  4 2012 14:31:55,ambient,check nb,old,sun,11,,,,,manual,NaN,No Leaf Number,AMBIENT_curvecheck nb_09042012-tnf-tr11-sun-light_2.txt
09042012-tnf-tr11-sun-light_2.txt,Tue Sep  4 2012 14:31:55,ambient,check nb,y/m,sun,11,,,,,manual,NaN,No Leaf Number,AMBIENT_curvecheck nb_09042012-tnf-tr11-sun-light_2.txt
09112012-tnf-tr9-spot.txt,Tue Sep 11 2012 12:06:28,ambient,gs6,old,shade,9,,,licor file says: first attempt in tree; these were leaves i used for conductance,first leaf if leaf gs6,manual,NaN,No Scanned Image,AMBIENT_curvegs6_09112012-tnf-tr9-spot.txt
09112012-tnf-tr9-spot.txt,Tue Sep 11 2012 12:06:28,ambient,gs6,old,shade,9,,,licor file says: first attempt in tree; these were leaves i used for conductance,,manual,NaN,No Scanned Image,AMBIENT_curvegs6_09112012-tnf-tr9-spot.txt
09112012-tnf-tr9-spot.txt,Tue Sep 11 2012 12:06:28,ambient,gs4,old,shade,9,,,,,manual,NaN,No Scanned Image,AMBIENT_curvegs4_09112012-tnf-tr9-spot.txt
09112012-tnf-tr9-spot.txt,Tue Sep 11 2012 12:06:28,ambient,gs4,old,shade,9,,,,,manual,NaN,No Scanned Image,AMBIENT_curvegs4_09112012-tnf-tr9-spot.txt
09112012-tnf-tr9-spot.txt,Tue Sep 11 2012 12:06:28,ambient,anet2,young,shade,9,,,,,manual,NaN,No Scanned Image,AMBIENT_curveanet2_09112012-tnf-tr9-spot.txt
09112012-tnf-tr9-spot.txt,Tue Sep 11 2012 12:06:28,ambient,anet3,young,shade,9,,,,,manual,NaN,No Scanned Image,AMBIENT_curveanet3_09112012-tnf-tr9-spot.txt
09112012-tnf-tr9-spot.txt,Tue Sep 11 2012 12:06:28,ambient,anet4,old,shade,9,,,,,manual,NaN,No Scanned Image,AMBIENT_curveanet4_09112012-tnf-tr9-spot.txt
09112012-tnf-tr9-spot.txt,Tue Sep 11 2012 12:06:28,lc,anet4? Check nb,check nb,shade,9,,,,lc at ambient co2,manual,NaN,No Scanned Image,LC_curveanet4? Check nb_09112012-tnf-tr9-spot.txt
09252012-tnf-tr11-light-curves.txt,Tue Sep 25 2012 09:47:46,lc,1,mature,sun,11,4,the sample and reference tubes were swapped,,One log says for leaf number: l1_pri_voc... and another says l1_pos_voc,manual,M,recent Mature,LC_curve1_09252012-tnf-tr11-light-curves.txt
09252012-tnf-tr11-light-curves.txt,Tue Sep 25 2012 09:47:46,lc,2,old,sun,11,4,the sample and reference tubes were swapped,,,manual,M,recent Mature,LC_curve2_09252012-tnf-tr11-light-curves.txt
09252012-tnf-tr11-light-curves.txt,Tue Sep 25 2012 09:47:46,lc,3,y/m,sun,11,4,the sample and reference tubes were swapped,,,manual,M,recent Mature,LC_curve3_09252012-tnf-tr11-light-curves.txt
09252012-tnf-tr11-light-curves.txt,Tue Sep 25 2012 09:47:46,lc,4,y/m,sun,11,4,the sample and reference tubes were swapped,,,manual,M,recent Mature,LC_curve4_09252012-tnf-tr11-light-curves.txt
np-20130922-ecor-ym-lc.txt,Sun Sep 22 2013 08:00:32,lc,lc1? ask neill,y/m,ask neill,232,,,,,manual,M,NaN,LC_curvelc1? ask neill_np-20130922-ecor-ym-lc.txt
np-20130922-ecor-ym-lc2.txt,Sun Sep 22 2013 10:09:27,lc,lc2? ask neill,y/m,ask neill,232,,,,,manual,M,NaN,LC_curvelc2? ask neill_np-20130922-ecor-ym-lc2.txt
